日期,联赛,主队,客队,大球初盘赔率,大小球初盘,小球初盘赔率,大球终盘赔率,大小球终盘,小球终盘赔率,初盘主队让球赔率,初盘亚盘,初盘客队让球赔率,终盘主队让球赔率,终盘亚盘,终盘客队让球赔率,主队全场进球数,客队全场进球数,主队半场进球数,客队半场进球数,主队ELO评分,客队ELO评分
2024/10/6 0:30,A61,萨拉戈萨,桑坦德竞技,0.82,2.25,1.04,0.94,2.5,0.93,0.9,0.25,0.98,1.04,0.25,0.85,2,3,0,2,1485,1515
2024/10/6 0:30,A61,阿尔梅里亚,布尔戈斯,0.96,2.75,0.9,0.95,2.75,0.92,0.96,0.75,0.92,0.87,0.75,1.02,2,0,1,0,1515,1485
2024/10/6 0:30,A370,海法马卡比,布奈萨克宁哈普尔,0.97,3.25,0.83,0.87,3.25,0.93,0.82,1.5,1,0.76,1.5,1.06,3,0,1,0,1515,1485
2024/10/6 0:30,A78,苏比扎,SD朗洛尼斯,0.96,2.25,0.74,0.96,2.25,0.74,0.86,-0.5,0.84,0.73,-0.5,0.97,2,3,1,0,1485,1515
2024/10/6 0:30,A88,比路朴,里杰卡,0.86,2.5,0.94,0.94,2.5,0.86,0.82,-1,1,0.97,-0.75,0.85,0,0,0,0,1500,1500
2024/10/6 0:30,A179,禾京,约克城,0.82,2.25,0.98,0.82,2.25,0.98,0.94,-0.25,0.88,0.97,-0.5,0.85,1,1,0,0,1500,1500
2024/10/6 0:30,A266,蒙特维多竞技,塞罗拉尔,0.84,2,0.96,0.89,2,0.91,0.86,0.25,0.96,0.82,0.25,1,0,0,0,0,1500,1500
2024/10/6 0:30,A386,哈瓦达尔,德黑兰独立,1,2.25,0.8,0.83,2,0.97,1.04,-0.75,0.78,0.76,-1.25,1.06,1,2,0,2,1485,1515
2024/10/6 0:30,A71,塞维利亚体育会,皇家马德里B队,1.02,2.25,0.78,1.02,2.25,0.78,0.75,0,1.07,0.8,0,1.02,1,0,0,0,1515,1485
2024/10/6 0:30,A315,奥比维利耶,埃皮内尔,0.9,2.25,0.86,0.9,2.25,0.86,1.02,0,0.74,1.06,0,0.7,1,2,1,0,1485,1515
2024/10/6 0:30,A384,威尔宗,奥尔良B队,0.96,3,0.74,0.96,3,0.74,0.8,0.25,0.9,0.8,0.25,0.9,3,1,2,0,1515,1485
2024/10/6 0:30,A82,贝尔格莱德游击,特斯蒂拉,0.84,2.75,0.92,0.77,2.75,1.03,0.9,1.75,0.86,0.75,1.75,1.07,4,1,1,1,1515,1485
2024/10/6 0:45,A98,布雷达,奈梅亨,0.98,2.75,0.88,1.06,2.5,0.82,0.86,-0.25,1.02,0.86,-0.25,1.03,1,0,0,0,1515,1485
2024/10/6 0:45,A319,舒马尔,阿尔科尔,0.81,2.75,0.95,0.86,2.75,0.9,0.94,0.5,0.82,0.89,0.25,0.87,1,1,0,0,1500,1500
2024/10/6 0:45,A370,马卡比迪克瓦,麦卡比,1,2.25,0.8,1.05,2.25,0.75,1.06,0,0.76,0.9,0,0.92,2,1,1,1,1515,1485
2024/10/6 1:00,A79,利贝雷茨,亚布洛内茨,0.88,2.5,0.92,0.76,2.5,1.11,0.86,0.5,0.96,0.79,0.25,1.09,0,5,0,1,1485.6472,1529.3528
2024/10/6 1:00,A65,里尔,图卢兹,0.91,2.5,0.95,0.95,2.5,0.93,1,0.75,0.88,1.05,0.75,0.84,2,1,0,1,1529.3528,1485.6472
2024/10/6 1:00,A367,阿罗卡,AVS,0.93,2.5,0.93,1.09,2.25,0.78,0.88,0.25,1,0.85,0.25,1.04,1,1,1,0,1500,1500
2024/10/6 1:00,A29,阿里斯,拉米亚,0.83,2.5,1.03,0.91,2.75,0.95,0.88,1.25,1,0.87,1.25,1.02,2,0,2,0,1515,1485
2024/10/6 1:00,A477,桑德尼斯,利云格尔,0.82,2.75,0.98,1.05,3,0.82,0.79,-0.25,1.03,0.86,-0.25,1.03,2,0,1,0,1514.3528,1470.6472
2024/10/6 1:00,A370,伊罗尼太巴列,哈迪拉,0.82,2.25,0.98,0.9,2.25,0.9,0.8,0.25,1.02,1.09,0.5,0.73,1,1,0,1,1500,1500
2024/10/6 1:00,A370,比达耶路撒冷,基尔史莫纳夏普尔,0.94,3,0.86,1.12,3,0.69,0.85,1,0.97,0.99,1,0.83,1,1,0,1,1500,1500
2024/10/6 1:00,A131,雷克斯欧斯,朴迪莫伦斯,0.92,2.25,0.88,0.92,2.25,0.94,0.82,0.25,1,0.8,0.25,1.08,3,0,3,0,1515,1485
2024/10/6 1:00,A33,普罗夫迪夫博特夫,索非亚列夫斯基,0.92,2.5,0.88,1.13,2.25,0.7,0.97,-0.25,0.85,0.91,-0.25,0.93,1,0,0,0,1515,1485
2024/10/6 1:00,A390,斯克得比鲁,伊拿迪亚,1,2.25,0.76,1.02,2.25,0.78,0.9,-0.25,0.86,0.93,-0.25,0.89,0,1,0,0,1485,1515
2024/10/6 1:00,A390,地拉拿柏迪辛尼,拜利斯,0.9,2.5,0.86,0.86,2.5,0.94,0.92,1.5,0.84,0.89,1.5,0.93,1,0,0,0,1515,1485
2024/10/6 1:00,A14,梅克内斯,马格里布菲斯,1.05,2,0.75,1.05,2,0.75,0.9,0,0.92,1.16,0,0.68,2,0,1,0,1515,1485
2024/10/6 1:00,A32,尤胡德,吉达里比亚,0.92,2.25,0.88,0.98,2,0.82,0.81,0,1.01,0.9,0,0.92,1,2,1,1,1485,1515
2024/10/6 1:00,A167,标准列治女足,布鲁日女足,0.9,2.75,0.8,1,2.75,0.7,0.74,0.25,0.96,0.74,0.25,0.96,3,1,2,0,1515,1485
2024/10/6 1:00,A78,皇家社会C队,卡拉贺拿,0.86,2.25,0.84,0.86,2.25,0.84,0.75,-0.5,0.95,0.75,-0.5,0.95,1,1,0,0,1500,1500
2024/10/6 1:00,A554,威克斯福德青年女足,沙姆洛克流浪女足,0.83,2.25,0.93,0.65,2.5,1.12,0.9,-0.25,0.86,0.8,-0.5,0.96,2,2,2,0,1500,1500
2024/10/6 1:00,A134,维里纳U19,皇家阿维勒斯U19,0.95,2.75,0.75,0.95,2.75,0.75,0.88,0.25,0.82,0.89,0.5,0.81,0,2,0,1,1485,1515
2024/10/6 1:00,A118,罗迪纳莫斯科,图拉兵工厂,0.84,2,0.96,1.04,2,0.8,0.95,0,0.87,0.87,0,0.99,1,1,0,0,1500,1500
2024/10/6 1:10,A56,瓜达拉哈拉大学业余队,弗雷斯尼洛,0.96,2.5,0.8,0.96,2.5,0.8,0.9,0.25,0.86,0.9,0.25,0.86,1,0,0,0,1515,1485
2024/10/6 1:10,A143,阿卡青年队,华沙普隆尼亚青年队,0.95,3.25,0.75,0.95,3.25,0.75,0.93,0,0.77,0.8,0,0.9,2,2,2,1,1500,1500
2024/10/6 1:30,A89,尼尔吉哈萨,迪欧斯捷尔,0.94,2.75,0.86,0.9,2.5,0.92,1.01,0.25,0.81,0.8,0.25,1.04,0,2,0,1,1485,1515
2024/10/6 1:30,A248,艾沙赫,连姆沙,0.97,2.5,0.83,0.97,2.5,0.83,1.02,-0.25,0.8,1.13,-0.25,0.7,2,1,0,1,1515,1485
2024/10/6 1:30,A71,维尔瓦,富恩拉布雷达,0.91,2,0.89,1,2,0.8,1.04,0.5,0.78,1.03,0.5,0.79,1,1,1,1,1500,1500
2024/10/6 1:30,A168,迪塞尔,皇家克诺克,0.89,3,0.91,0.89,3,0.91,0.92,0.25,0.9,0.92,0.25,0.9,2,2,0,1,1500,1500
2024/10/6 1:30,A72,利安尼沙,塔拉佐纳,0.91,2,0.89,0.96,2,0.84,0.93,1,0.89,0.93,1,0.89,2,1,1,1,1515,1485
2024/10/6 1:30,A168,特汉斯,蒂嫩,0.89,2.75,0.91,1,2.75,0.8,0.78,0,1.04,1,0.25,0.82,0,1,0,1,1485,1515
2024/10/6 1:35,A21,西德尔策,克拉科夫,0.83,3,0.97,0.85,3,0.97,0.91,-1,0.91,1.02,-1,0.82,1,3,1,1,1485,1515
2024/10/6 2:00,A1,萨斯菲尔德,竞技俱乐部,0.96,2.25,0.9,0.78,2,1.09,0.85,0.25,1.03,1.07,0.5,0.82,1,0,0,0,1500.6472,1484.3528
2024/10/6 2:00,A9,梅斯,亚眠,0.88,2.25,0.92,1,2.25,0.86,0.84,0.75,0.98,0.97,0.75,0.91,3,2,3,1,1515,1485
2024/10/6 2:00,A98,埃因霍温,鹿特丹斯巴达,0.85,3.5,1.01,0.89,3.5,0.99,0.85,2,1.03,0.88,2,1.01,2,1,2,1,1515,1485
2024/10/6 2:00,A27,斯拉维亚莫兹里,鲍里索夫巴特,0.79,2,1.01,0.84,2,0.96,0.75,0,1.07,0.87,0.25,0.95,2,3,0,2,1485,1515
2024/10/6 2:00,A74,瑟兰联,欧本,0.86,2.75,0.94,1.01,2.75,0.83,0.82,-0.75,1,0.93,-0.75,0.93,1,2,1,0,1485,1515
2024/10/6 2:00,A369,科布雷索,维尼亚德马埃弗顿,0.88,2.75,0.98,0.89,2.75,0.97,1.01,0,0.87,1.06,0.25,0.83,2,1,1,1,1515,1485
2024/10/6 2:00,A74,莫伦贝克,拉路维尔,0.91,2.75,0.89,0.95,2.75,0.89,0.9,0.5,0.92,1.02,0.75,0.84,1,1,1,0,1500,1500
2024/10/6 2:00,A83,吉达国民,利雅得新月,1.02,3.5,0.84,0.9,3.25,0.96,0.96,-0.75,0.92,1.08,-0.75,0.81,1,2,1,0,1485.6472,1529.3528
2024/10/6 2:00,A182,迪泽姆罗,科英布拉大学,0.82,2.25,0.98,0.89,2.25,0.91,0.77,-0.25,1.05,0.76,-0.25,1.06,1,2,0,1,1485,1515
2024/10/6 2:00,A382,HFX流浪者,温哥华FC,0.89,2.75,0.81,0.81,2.75,0.89,0.92,1,0.78,1.08,1,0.62,1,1,0,0,1500,1500
2024/10/6 2:00,A448,曼彻斯特城U21,西汉姆U21,0.84,3.5,0.98,0.78,3.5,1.04,0.99,0.5,0.85,0.83,0.5,1.01,4,1,1,1,1515,1485
2024/10/6 2:00,A438,圭梅斯竞技,埃斯卡拉达,0.91,1.75,0.89,0.85,1.75,0.99,0.99,0.5,0.83,1.01,0.75,0.85,2,1,1,0,1515,1485
2024/10/6 2:00,A513,圣菲利浦联,塞雷那,0.88,2.25,0.82,0.96,2.25,0.74,0.79,0.5,0.91,0.79,0.5,0.91,0,0,0,0,1500,1500
2024/10/6 2:00,A513,圣马洛科斯,利马切颜色,0.92,2.25,0.88,0.92,2.25,0.88,0.98,0.25,0.84,1.06,0.25,0.76,0,2,0,1,1485,1515
2024/10/6 2:00,A433,意大利亚诺,维拉多尔米尼,0.75,1.5,0.95,0.75,1.5,0.95,0.68,0,1.02,0.68,0,1.02,0,1,0,0,1485,1515
2024/10/6 2:10,A433,圣马丁布萨科,菲尼斯皮拉尔,0.97,1.75,0.73,0.74,1.75,0.96,0.7,0,1,0.96,0,0.74,2,0,1,0,1515,1485
2024/10/6 2:15,A438,圣德尔模,阿尔米兰提布朗,0.97,2,0.83,1.03,2,0.81,0.82,0.5,1,0.92,0.5,0.94,0,1,0,0,1470.6472,1514.3528
2024/10/6 2:15,A92,慕拉,多明萨尔,0.82,2.25,0.98,0.82,2.25,0.98,0.86,0.5,0.96,0.86,0.5,0.96,0,1,0,0,1485,1515
2024/10/6 2:15,A19,莱克普斯纳,莫托路宾,0.94,3,0.86,0.98,2.75,0.88,0.94,1.5,0.88,0.93,1,0.95,1,2,1,1,1485,1515
2024/10/6 2:30,A115,沙尔克04,柏林赫塔,0.82,3,1.04,1.05,3.25,0.83,1,0.25,0.88,1.06,0.25,0.83,2,2,2,1,1500,1500
2024/10/6 2:30,A100,温特图尔,草蜢,0.88,2.75,0.98,1.05,2.75,0.82,1.06,0,0.82,0.94,-0.25,0.95,1,0,0,0,1515,1485
2024/10/6 2:30,A17,加拉茨钢铁,CS卡拉奥华大学,0.86,2.5,0.94,0.99,2.25,0.87,0.78,-0.25,1.04,0.87,-0.25,1.01,1,1,1,1,1500,1500
2024/10/6 2:30,A105,布拉迪斯拉发,特伦辛,0.88,3,0.92,0.73,3,1.07,0.89,1.25,0.93,0.79,1.5,1.03,1,1,0,1,1485.6472,1499.3528
2024/10/6 2:30,A445,朗福德城,阿斯隆城,0.99,3,0.81,0.98,3,0.88,0.85,-0.75,0.97,0.77,-0.75,1.12,1,1,0,1,1500,1500
2024/10/6 2:30,A438,CA坦波利,甘拿斯亚迪罗,1.02,1.75,0.78,0.97,1.5,0.87,1.04,0.5,0.78,1.02,0.5,0.84,1,1,0,0,1500,1500
2024/10/6 2:30,A438,阿马格罗,阿尔多斯维,0.82,1.75,0.98,0.87,1.75,0.97,0.85,-0.25,0.97,0.82,-0.25,1.04,1,2,1,1,1485,1515
2024/10/6 2:30,A59,库恩卡,特克尼克,0.87,2.25,0.93,0.98,2.25,0.88,0.8,0.25,1.02,1.13,0.25,0.76,1,1,0,0,1500,1500
2024/10/6 2:30,A433,乌尔基萨大学,基尔梅斯阿根廷,0.74,1.75,0.96,0.74,1.75,0.96,0.74,-0.25,0.96,0.97,-0.25,0.73,1,2,1,2,1485,1515
2024/10/6 2:35,A554,阿斯隆城女足,波希米亚人女足,0.95,3,0.81,0.87,2.75,0.89,0.96,2,0.8,1,1.75,0.76,2,0,2,0,1515,1485
2024/10/6 2:45,A10,国际米兰,都灵,1,2.75,0.86,0.88,2.75,1.01,0.85,1.25,1.03,1.01,1.5,0.88,3,2,2,1,1529.3528,1485.6472
2024/10/6 2:45,A73,登德,沙勒罗瓦,0.87,2.5,0.99,0.85,2.25,1.02,0.84,-0.25,1.04,0.97,-0.25,0.92,1,0,1,0,1515,1485
2024/10/6 3:00,A65,雷恩,摩纳哥,0.96,3,0.9,1,2.75,0.88,0.83,-0.25,1.05,1,0,0.89,1,2,1,2,1485,1515
2024/10/6 3:00,A60,皇家马德里,比利亚雷亚尔,0.98,3.75,0.88,1.01,3.75,0.88,0.9,2,0.98,0.9,1.75,0.99,2,0,1,0,1500.6472,1484.3528
2024/10/6 3:00,A61,特内里费,卡塔赫纳,0.8,2,1.06,0.92,2,0.95,1.03,0.75,0.85,1.03,0.75,0.86,2,0,1,0,1515,1485
2024/10/6 3:00,A98,乌德勒支,瓦尔韦克,0.95,3,0.91,0.97,3.25,0.91,1.03,1.25,0.85,0.98,1.5,0.91,3,2,1,1,1515,1485
2024/10/6 3:00,A345,恩维加多,布卡拉曼格,0.89,2,0.97,0.8,1.75,1.06,0.78,-0.25,1.11,0.84,-0.25,1.05,0,0,0,0,1485.6472,1499.3528
2024/10/6 3:00,A128,里昂女足,蒙彼利埃女足,0.94,4.5,0.76,0.94,4.5,0.76,0.86,3.25,0.84,0.86,3.25,0.84,4,0,1,0,1515,1485
2024/10/6 3:00,A266,丹奴比奥,德芬索,1,2.25,0.8,1.33,2.25,0.55,1.06,0,0.76,1.16,0,0.68,1,1,1,0,1500,1500
2024/10/6 3:00,A14,哈斯沙尼亚,外傣,0.89,2,0.91,0.95,2,0.85,1.02,-0.75,0.8,0.96,-0.75,0.86,1,1,0,0,1500,1500
2024/10/6 3:30,A72,奥尔伦斯,尤尼恩斯塔斯,0.97,2,0.83,1.02,2,0.78,0.88,0,0.94,0.88,0,0.94,2,2,0,0,1500,1500
2024/10/6 3:30,A166,弗龙特拉,阿拉瓜,0.92,2.5,0.78,0.58,2.5,1.13,0.72,0,0.98,0.74,0,0.96,1,2,0,2,1485,1515
2024/10/6 3:30,A367,里斯本竞技,卡萨比亚,0.85,3.25,1.01,1.02,3.5,0.85,1.02,2.25,0.86,0.91,2.25,0.98,2,0,1,0,1515,1485
2024/10/6 3:30,A67,巴拉纳竞技,博塔弗戈,1.01,2.25,0.85,1.03,2.5,0.84,0.82,-0.25,1.06,0.9,-0.25,0.98,0,1,0,1,1485,1515
2024/10/6 3:30,A67,米内罗竞技,维多利亚,0.98,2.25,0.88,0.95,2,0.92,0.82,0.75,1.06,0.84,0.5,1.04,2,2,2,0,1514.3528,1500.6472
2024/10/6 3:30,A67,布拉干蒂诺RB,帕尔梅拉斯,1.02,2.5,0.84,1.01,2.5,0.86,0.9,-0.5,0.98,1.02,-0.5,0.86,0,0,0,0,1500,1500
2024/10/6 4:00,A53,多伦多FC,国际迈阿密,1,3.25,0.86,0.91,3,0.97,0.86,0.25,1.02,0.83,0.25,1.05,0,1,0,0,1471.291995,1528.708005
2024/10/6 4:00,A57,庞特普雷塔,保地花高SP,0.96,2,0.9,1.02,2,0.84,0.99,0.25,0.89,1.01,0.25,0.87,1,0,1,0,1500.6472,1484.3528
2024/10/6 4:00,A283,祖利亚诺,卡拉波波,0.75,2,0.95,0.75,2,0.95,0.75,-0.25,0.95,0.75,-0.25,0.95,2,1,0,0,1515,1485
2024/10/6 4:00,A57,伊图诺,巴西瓜拉尼,1.04,2,0.82,0.9,2,0.96,0.77,0,1.12,1.04,0.25,0.84,1,0,0,0,1515,1485
2024/10/6 4:00,A436,查尔斯顿电池,底特律城,0.83,2.5,0.97,0.9,2.5,0.96,1,1.25,0.82,1.11,1.25,0.78,2,2,0,0,1500,1500
2024/10/6 4:00,A166,波多港,新埃斯帕塔体育,0.82,2.25,0.88,0.98,2.25,0.72,0.78,1.5,0.92,1.25,1.5,0.5,3,1,2,1,1515,1485
2024/10/6 4:00,A66,肯梅利塔,国际圣卡洛斯,0.86,2.75,0.9,0.86,2.75,0.9,0.93,0,0.83,1.06,0,0.7,1,4,0,1,1484.3528,1500.6472
2024/10/6 4:00,A438,卡洛斯卡萨雷斯农业,吉列尔莫布朗,0.97,2,0.83,0.78,1.75,1.06,1.02,1,0.8,1,0.75,0.86,2,1,0,1,1515,1485
2024/10/6 4:30,A463,劳塔罗布因,康塞普西翁大学,0.75,2.25,0.95,0.67,2.25,1.03,0.75,-0.75,0.95,0.75,-0.75,0.95,1,5,1,4,1485,1515
2024/10/6 4:30,A562,博塔福格PB,瑞模贝雷,0.92,2,0.9,0.79,2,1.03,0.97,0,0.87,1.08,0.25,0.76,3,0,0,0,1515,1485
2024/10/6 4:30,A563,毕尔巴鄂竞技MG,隆迪那,1,2.5,0.82,1.11,2.5,0.72,0.8,0.75,1.04,1,0.75,0.84,2,1,1,0,1515,1485
2024/10/6 4:30,A563,费罗维亚里亚,派瑞加RS,1.05,2.25,0.77,1.05,2.25,0.77,0.98,0.75,0.86,1.03,0.75,0.81,4,2,2,1,1515,1485
2024/10/6 4:30,A562,圣贝纳多,沃尔特雷东达,1.03,2.25,0.79,0.93,2.25,0.89,1.04,0.25,0.8,0.82,0,1.02,1,2,1,0,1485,1515
2024/10/6 4:30,A513,U康塞普森,塔尔卡流浪者,0.97,2.25,0.83,0.99,2.25,0.81,1.01,0,0.81,1.06,0,0.76,2,1,1,1,1515,1485
2024/10/6 4:30,A1,拉普拉塔体操,戈多伊克鲁斯,0.9,2,0.96,0.96,2,0.91,0.81,0.25,1.07,0.92,0.5,0.97,0,1,0,0,1485,1515
2024/10/6 4:30,A1,纽维尔老男孩,拉努斯,0.97,2,0.89,1.02,2,0.85,1,0.25,0.88,0.99,0,0.9,2,1,0,0,1515,1485
2024/10/6 4:45,A438,查克佛伊维,科隆竞技,1.01,2,0.79,0.89,1.75,0.95,0.76,-0.25,1.06,0.91,-0.25,0.95,0,0,0,0,1500,1500
2024/10/6 5:00,A59,国家报队,瓜亚基尔,1.01,2.5,0.79,0.89,2.25,0.97,0.98,0,0.84,1,0,0.88,3,0,2,0,1515,1485
2024/10/6 5:00,A382,太平洋FC,骑兵队,0.92,2.25,0.78,0.92,2.25,0.78,0.97,0,0.73,0.97,0,0.73,1,4,1,1,1470.6472,1514.3528
2024/10/6 5:00,A57,米拉索,维拉诺瓦,0.94,2,0.92,0.81,2,1.05,1.01,0.5,0.87,0.86,0.5,1.02,1,0,0,0,1515,1485
2024/10/6 5:10,A345,茨高,卡利阿美利加,1,2.25,0.86,0.86,2,1,1.06,-0.25,0.82,0.8,-0.5,1.09,0,2,0,2,1470.6472,1514.3528
2024/10/6 5:30,A56,维纳多斯竞技,PD坎昆,0.8,2.5,0.96,0.8,2.5,0.96,0.8,0.5,0.96,0.7,0.5,1.06,2,0,1,0,1515,1485
2024/10/6 5:30,A2,卢捷诺体育会,波特诺山丘,0.97,2.25,0.83,0.87,2.25,0.97,0.8,-0.75,1.02,1.17,-0.75,0.71,1,0,0,0,1515,1485
2024/10/6 5:30,A266,波士顿河,漫游者,0.95,2.25,0.85,1.09,2.25,0.71,1.05,0.25,0.77,1,0.25,0.82,3,2,0,2,1515,1485
2024/10/6 5:45,A283,萨莫拉FC,艾斯图第安特,0.76,2.25,0.94,0.76,2.25,0.94,0.83,0,0.87,0.93,0.25,0.77,1,0,1,0,1515,1485
2024/10/6 6:00,A285,里士满踢球者,奥马哈,0.88,2.75,0.92,0.83,2.75,0.97,0.82,-0.5,1,0.68,-0.5,1.16,0,0,0,0,1500.6472,1514.3528
2024/10/6 6:00,A55,瓜纳卡斯特卡,泽伦顿,0.89,2.5,0.91,0.79,2.5,1.01,0.91,0.5,0.91,0.92,0.5,0.9,1,0,1,0,1515,1485
2024/10/6 6:00,A67,科林蒂安,巴西国际,0.9,2,0.96,0.8,2.25,1.07,0.77,0,1.12,0.92,0.25,0.96,2,2,1,1,1485.6472,1499.3528
2024/10/6 6:00,A67,巴伊亚,弗拉门戈,0.86,2.25,1,0.85,2.25,1.02,1.01,0.25,0.87,1.01,0,0.87,0,2,0,1,1485.6472,1529.3528
2024/10/6 6:00,A67,库亚巴,圣保罗,1.07,2,0.79,1.05,1.75,0.82,0.8,-0.25,1.08,0.9,-0.25,0.98,2,0,2,0,1515,1485
2024/10/6 7:00,A1,科尔多瓦学院,圣洛伦索,0.88,1.75,0.98,0.95,1.75,0.92,0.82,0.25,1.06,0.81,0.25,1.08,2,0,1,0,1515,1485
2024/10/6 7:00,A366,老虎大学,普埃布拉,1.01,3.25,0.85,1.02,3.25,0.85,0.92,1.5,0.96,0.89,1.5,1,1,0,1,0,1515,1485
2024/10/6 7:00,A366,蓝十字,内卡萨,1.03,3,0.83,0.97,3,0.9,1.04,1.25,0.84,0.95,1.25,0.94,3,0,2,0,1515,1485
2024/10/6 7:00,A366,圣路易斯竞技,蒙特雷,0.84,2.75,1.02,1.02,2.75,0.85,1.05,-0.25,0.83,0.8,-0.25,1.09,1,0,1,0,1515,1485
2024/10/6 7:00,A436,印地十一,路易斯维尔FC,0.9,2.75,0.9,0.87,2.75,0.99,0.86,-0.5,0.96,0.95,-0.5,0.93,2,2,1,1,1500.6472,1514.3528
2024/10/6 7:00,A438,全男孩竞技,圣胡安圣马丁,1.02,2,0.78,0.87,1.5,0.97,1.09,0,0.73,0.86,0,1,4,0,3,0,1515,1485
2024/10/6 7:00,A436,哈特福德竞技,劳顿联,0.92,2.75,0.88,0.75,2.75,1.12,0.81,0,1.01,1.08,0,0.8,0,2,0,0,1485,1515
2024/10/6 7:00,A436,迈阿密FC,匹兹堡猎犬河队,0.86,2.5,0.94,0.91,2.5,0.95,0.8,-1.5,1.02,0.88,-1.5,1,0,4,0,1,1470.6472,1514.3528
2024/10/6 7:00,A369,奴伯伦斯,伊库伊奎,0.87,2.75,0.99,1.01,3,0.85,0.92,0.5,0.96,1,0.5,0.89,2,0,2,0,1515,1485
2024/10/6 7:00,A434,莫雷利亚,哥达拿查拉大学,1.03,2.5,0.83,1,2.25,0.86,1.01,-0.25,0.87,0.8,-0.25,1.09,0,2,0,1,1499.3528,1515.6472
2024/10/6 7:20,A345,柏斯度,国民竞技,1.04,2,0.82,1,2,0.86,1.06,0,0.82,1.09,0.25,0.8,1,2,0,1,1485,1515
2024/10/6 7:30,A53,温哥华白帽,明尼苏达联,0.84,3,1.02,0.96,3,0.92,0.99,0.5,0.89,0.98,0.75,0.9,0,1,0,1,1470.6472,1514.3528
2024/10/6 7:30,A53,夏洛特FC,蒙特利尔冲击,0.94,3,0.92,0.85,3,1.03,0.9,0.75,0.98,1.01,1,0.87,2,0,1,0,1530,1500
2024/10/6 7:30,A53,哥伦布机员,费城联合,0.9,3.25,0.96,0.97,3.5,0.91,1,1,0.88,0.96,0.75,0.92,3,2,2,1,1500,1470
2024/10/6 7:30,A436,罗德岛,坦帕湾,0.92,2.75,0.88,0.8,2.75,1.06,1,0.25,0.82,0.91,0.25,0.97,3,1,1,0,1515,1485
2024/10/6 7:30,A53,亚特兰大联,纽约红牛,0.98,3,0.88,0.84,3,1.04,0.8,0,1.08,1.07,0.25,0.81,2,1,0,0,1501.291995,1498.708005
2024/10/6 7:40,A53,辛辛那提,奥兰多城,1,3,0.86,0.9,3,0.98,0.96,0.5,0.92,0.93,0.25,0.95,1,3,1,1,1471.291995,1528.708005
2024/10/6 7:40,A53,新英格兰革命,华盛顿联,0.9,3,0.96,0.9,3.25,0.97,0.96,0.25,0.92,0.88,0,1,1,2,0,2,1471.291995,1528.708005
2024/10/6 8:00,A436,孟菲斯901,奥克兰根,0.86,2.75,0.94,0.84,2.75,1.02,0.94,1,0.88,1.04,1,0.84,1,1,1,1,1500,1500
2024/10/6 8:00,A369,智利大学,拉卡莱拉联,0.94,2.75,0.92,0.84,2.5,1.02,0.98,1.5,0.9,1.05,1.25,0.84,1,0,1,0,1515,1485
2024/10/6 8:00,A2,自由队,亚松森瓜拉尼,0.97,2.25,0.83,0.87,2.25,0.97,0.94,0.5,0.88,1.09,0.5,0.77,0,2,0,1,1485,1515
2024/10/6 8:00,A67,瓦斯科达伽马,尤文图德,1.04,2.5,0.82,0.82,2.25,1.05,0.83,0.5,1.05,1.01,0.75,0.87,1,1,1,1,1485.6472,1499.3528
2024/10/6 8:30,A436,圣安东尼奥,萨克拉门托,0.97,2.25,0.83,1,2.25,0.86,0.91,-0.25,0.91,1.07,-0.25,0.81,2,1,0,1,1515,1485
2024/10/6 8:30,A436,塔尔萨FC,埃尔帕索机车,0.95,2.5,0.85,0.93,2.5,0.93,1,0.25,0.82,0.99,0.5,0.89,0,1,0,1,1485,1515
2024/10/6 8:30,A283,卡贝略港学院,该柯莫纳雷,0.82,2.5,0.88,0.82,2.5,0.88,0.94,1.25,0.76,0.84,1.25,0.86,2,0,1,0,1515,1485
2024/10/6 8:30,A53,堪萨斯城竞技,洛杉矶FC,0.92,3,0.94,0.92,3,0.96,1.08,0,0.8,1.02,-0.25,0.86,0,3,0,2,1485.6472,1529.3528
2024/10/6 8:30,A53,圣路易斯城,休斯敦迪纳摩,0.98,3,0.88,1.01,3.25,0.87,1.08,0.25,0.8,0.96,0,0.92,3,0,1,0,1501.291995,1498.708005
2024/10/6 9:00,A366,托卢卡,美洲狮,0.89,2.75,0.97,0.97,2.75,0.9,0.95,0.25,0.93,0.84,0.25,1.05,1,1,1,1,1500,1500
2024/10/6 9:00,A434,特拉斯卡拉FC,瓦哈卡,0.94,2.75,0.92,0.97,2.75,0.89,0.85,0.5,1.03,0.95,0.5,0.94,2,1,0,0,1515,1485
2024/10/6 9:00,A434,塞拉亚,坎昆FC,1.03,2.5,0.83,1.02,2.5,0.84,1.03,0.75,0.85,0.87,0.5,1.02,3,1,2,0,1500.6472,1484.3528
2024/10/6 9:00,A55,森卡洛斯,圣何塞体育,0.86,2.75,0.94,0.81,2.75,0.99,0.86,0.75,0.96,0.83,0.75,0.99,2,0,0,0,1515.6472,1499.3528
2024/10/6 9:05,A366,瓜达拉哈拉,阿特拉斯,0.86,2.25,1,1.11,2.25,0.77,0.89,0.5,0.99,1.09,0.75,0.8,2,3,0,1,1485,1515
2024/10/6 9:30,A345,阿利安萨,云斯卡尔德斯,0.94,2,0.92,0.96,2,0.9,0.98,0,0.9,0.94,0,0.95,1,0,1,0,1515,1485
